fecha,precio_eth,volumen_eth,eth_ballena_total,txs_ballena,bdi
2025-09-13,4666.53,394393.6869,0.0,0.0,2126.0
2025-09-14,4604.49,278244.3205,0.0,0.0,2126.0
2025-09-15,4523.74,412291.9687,0.0,0.0,2153.0
2025-09-16,4501.29,293307.1099,0.0,0.0,2154.0
2025-09-17,4590.53,476981.4561,0.0,0.0,2180.0
2025-09-18,4587.66,290660.377,0.0,0.0,2205.0
2025-09-19,4468.59,331611.1482,0.0,0.0,2203.0
2025-09-20,4480.42,130781.913,0.0,0.0,2203.0
2025-09-21,4444.97,149349.8262,0.0,0.0,2203.0
2025-09-22,4199.08,708243.2348,0.0,0.0,2172.0
2025-09-23,4164.26,315227.9057,0.0,0.0,2200.0
2025-09-24,4152.81,353665.5671,0.0,0.0,2240.0
2025-09-25,3874.36,930327.6951,0.0,0.0,2266.0
2025-09-26,4032.24,575711.0859,0.0,0.0,2259.0
2025-09-27,4018.38,172693.2638,0.0,0.0,2259.0
2025-09-28,4142.16,240331.8589,0.0,0.0,2259.0
2025-09-29,4215.07,380728.6784,0.0,0.0,2220.0
2025-09-30,4145.15,391126.6172,0.0,0.0,2134.0
2025-10-01,4348.03,507026.3822,0.0,0.0,1980.0
2025-10-02,4484.35,526411.1571,0.0,0.0,1909.0
2025-10-03,4512.87,485684.0267,0.0,0.0,1901.0
2025-10-04,4487.15,199732.7088,0.0,0.0,1901.0
2025-10-05,4514.32,506587.9614,0.0,0.0,1901.0
2025-10-06,4684.01,456200.6528,0.0,0.0,1932.0
2025-10-07,4447.7,640685.9319,0.0,0.0,1947.0
2025-10-08,4525.72,399904.3287,0.0,0.0,1963.0
2025-10-09,4368.09,515978.1829,0.0,0.0,1923.0
2025-10-10,3829.72,1493971.0244,0.0,0.0,1936.0
2025-10-11,3746.79,789885.6582,0.0,0.0,1936.0
2025-10-12,4152.29,811308.152,0.0,0.0,1936.0
2025-10-13,4240.85,622813.9247,0.0,0.0,2144.0
2025-10-14,4125.02,962996.7658,0.0,0.0,2022.0
2025-10-15,3985.61,626081.6966,0.0,0.0,1997.0
2025-10-16,3894.51,643804.6163,0.0,0.0,2046.0
2025-10-17,3831.57,830127.0885,0.0,0.0,2069.0
2025-10-18,3889.21,250710.6121,0.0,0.0,2069.0
2025-10-19,3982.58,408538.2545,0.0,0.0,2069.0
2025-10-20,3979.22,511382.3301,0.0,0.0,2071.0
2025-10-21,3873.05,590594.1382,0.0,0.0,2094.0
2025-10-22,3805.53,593130.0905,0.0,0.0,2094.0
2025-10-23,3856.8,477231.0181,0.0,0.0,2057.0
2025-10-24,3934.88,425926.9383,0.0,0.0,1991.0
2025-10-25,3953.82,138526.3338,0.0,0.0,1991.0
2025-10-26,4158.46,344698.0918,0.0,0.0,1991.0
2025-10-27,4120.15,487131.2291,0.0,0.0,1976.0
2025-10-28,3979.2,472965.8377,0.0,0.0,1950.0
2025-10-29,3902.99,486452.3127,0.0,0.0,1961.0
2025-10-30,3805.09,531455.9923,0.0,0.0,1983.0
2025-10-31,3847.99,478636.2995,0.0,0.0,1966.0
2025-11-01,3873.77,152998.1626,0.0,0.0,1966.0
2025-11-02,3906.58,216083.1542,0.0,0.0,1966.0
2025-11-03,3603.83,877187.3852,0.0,0.0,1945.0
2025-11-04,3287.05,1568004.2379,0.0,0.0,1958.0
2025-11-05,3424.29,809591.5132,0.0,0.0,2003.0
2025-11-06,3315.14,566363.7003,0.0,0.0,2063.0
2025-11-07,3436.05,683417.3854,0.0,0.0,2104.0
2025-11-08,3401.51,291532.2881,0.0,0.0,2104.0
2025-11-09,3583.46,464098.052,0.0,0.0,2104.0
2025-11-10,3567.85,595273.0298,0.0,0.0,2084.0
2025-11-11,3417.76,660283.2747,0.0,0.0,2072.0
2025-11-12,3414.92,553101.9368,0.0,0.0,2030.0
2025-11-13,3231.54,951989.1347,0.0,0.0,2077.0
2025-11-14,3112.4,890446.1491,0.0,0.0,2125.0
2025-11-15,3167.88,338463.4782,0.0,0.0,2125.0
2025-11-16,3095.29,570633.5809,0.0,0.0,2125.0
2025-11-17,3031.44,762500.4289,0.0,0.0,2153.0
2025-11-18,3123.66,766640.1058,0.0,0.0,2216.0
2025-11-19,3025.48,737926.7146,0.0,0.0,2260.0
2025-11-20,2834.22,912524.3718,0.0,0.0,2270.0
2025-11-21,2765.85,1180475.4085,0.0,0.0,2275.0
2025-11-22,2770.12,264691.3089,0.0,0.0,2275.0
2025-11-23,2802.16,409808.5734,0.0,0.0,2275.0
2025-11-24,2953.38,715279.7551,0.0,0.0,2295.0
2025-11-25,2959.36,427686.4528,0.0,0.0,2309.0
2025-11-26,3026.56,364535.326,0.0,0.0,2401.0
2025-11-27,3015.23,274980.3955,0.0,0.0,2480.0
2025-11-28,3031.15,346616.0275,0.0,0.0,2560.0
2025-11-29,2989.16,217904.1303,0.0,0.0,2560.0
2025-11-30,2991.26,182722.4253,0.0,0.0,2560.0
2025-12-01,2799.07,849002.9909,0.0,0.0,2583.0
2025-12-02,2996.07,523707.3586,0.0,0.0,2600.0
2025-12-03,3188.36,553669.8146,0.0,0.0,2845.0
2025-12-04,3133.26,486698.3987,0.0,0.0,2814.0
2025-12-05,3021.78,530382.8986,0.0,0.0,2727.0
2025-12-06,3038.06,159721.2488,0.0,0.0,2727.0
2025-12-07,3059.85,391129.675,0.0,0.0,2727.0
2025-12-08,3124.16,452820.2207,0.0,0.0,2694.0
2025-12-09,3318.04,603859.9458,0.0,0.0,2557.0
2025-12-10,3324.14,539585.4535,0.0,0.0,2430.0
2025-12-11,3237.39,504114.2391,0.0,0.0,2294.0
2025-12-12,3084.86,435686.4435,0.0,0.0,2205.0
2025-12-13,3114.64,136465.7567,0.0,0.0,2205.0
2025-12-14,3063.5,279058.3545,0.0,0.0,2205.0
2025-12-15,2964.85,520509.9555,0.0,0.0,2193.0
2025-12-16,2962.3,378293.1159,0.0,0.0,2204.0
2025-12-17,2833.49,497630.4162,0.0,0.0,2121.0
2025-12-18,2828.57,595253.7997,0.0,0.0,2071.0
2025-12-19,2979.5,531702.5439,0.0,0.0,2023.0
2025-12-20,2977.93,91783.7734,0.0,0.0,2023.0
2025-12-21,3002.02,162244.8067,0.0,0.0,2023.0
2025-12-22,3009.49,298443.5633,0.0,0.0,1979.0
2025-12-23,2965.02,386465.747,0.0,0.0,1889.0
2025-12-24,2947.47,197035.5598,0.0,0.0,1877.0
2025-12-25,2903.95,188721.2981,0.0,0.0,1877.0
2025-12-26,2927.99,314830.9989,0.0,0.0,1877.0
2025-12-27,2949.05,95040.3956,0.0,0.0,1877.0
2025-12-28,2950.91,128834.139,0.0,0.0,1877.0
2025-12-29,2937.9,485959.1824,0.0,0.0,1877.0
2025-12-30,2973.69,286583.2879,0.0,0.0,1877.0
2025-12-31,2971.64,233729.5887,0.0,0.0,1877.0
